no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,target
5,-0.9583333333333334,-0.9597069597069597,6,-0.5792163543441227,-0.6263736263736264,-0.48,-0.8881118881118881,-0.8085106382978723,0.0,1.0,1.0,0.0,1
1,-0.4583333333333333,-0.27106227106227104,20,-0.5383304940374787,0.10989010989010989,-0.144,-0.3706293706293706,-0.40425531914893614,1.0,0.0,1.0,0.0,1
3,0.6875,0.9084249084249084,8,0.48722316865417375,1.032967032967033,0.752,0.8671328671328671,1.702127659574468,0.0,1.0,0.0,1.0,0
1,-0.6666666666666666,-0.63003663003663,20,-0.21465076660988075,-0.4945054945054945,-0.368,-0.7202797202797203,-0.6808510638297872,1.0,0.0,1.0,0.0,1
4,0.875,0.7545787545787546,14,-0.504258943781942,2.4175824175824174,0.16,1.4335664335664335,2.0,1.0,0.0,1.0,0.0,1
2,-0.7291666666666666,-0.6959706959706959,6,0.616695059625213,-0.46153846153846156,-0.208,-0.7062937062937062,-0.6595744680851063,0.0,1.0,1.0,0.0,0
3,-0.22916666666666666,-0.29304029304029305,10,-0.9710391822827938,-0.45054945054945056,0.224,-0.46153846153846156,0.0851063829787234,1.0,0.0,0.0,1.0,1
3,0.8333333333333334,1.1062271062271063,20,-0.33049403747870526,0.16483516483516483,0.128,1.3076923076923077,1.7659574468085106,1.0,0.0,1.0,0.0,1
0,0.2708333333333333,-0.04395604395604396,8,-0.3986371379897785,-0.054945054945054944,1.44,0.6503496503496503,-0.1702127659574468,1.0,0.0,1.0,0.0,1
5,0.125,-0.13186813186813187,14,-0.39182282793867124,0.8791208791208791,-0.432,-0.0979020979020979,0.2127659574468085,1.0,0.0,0.0,1.0,1
1,0.8541666666666666,0.3076923076923077,2,-0.858603066439523,1.8461538461538463,-0.24,1.1818181818181819,1.8085106382978724,1.0,0.0,1.0,0.0,1
3,-0.20833333333333334,0.0,16,0.534923339011925,-0.0989010989010989,0.464,0.02097902097902098,-0.3191489361702128,1.0,0.0,0.0,1.0,0
3,0.25,0.6813186813186813,16,0.18057921635434412,0.7802197802197802,0.896,0.04195804195804196,0.1276595744680851,0.0,1.0,0.0,1.0,0
1,0.625,0.9010989010989011,6,-0.27597955706984667,1.9120879120879122,-0.256,0.2867132867132867,-0.06382978723404255,0.0,1.0,0.0,1.0,1
5,0.5,0.17582417582417584,8,-1.0323679727427597,0.24175824175824176,0.736,0.3006993006993007,0.46808510638297873,0.0,1.0,0.0,1.0,1
5,0.14583333333333334,-0.06593406593406594,6,-0.797274275979557,0.5384615384615384,-0.16,-0.17482517482517482,-0.3191489361702128,1.0,0.0,1.0,0.0,1
2,0.14583333333333334,-0.09523809523809523,4,0.9369676320272572,0.3076923076923077,0.272,0.27972027972027974,0.0,1.0,0.0,1.0,0.0,0
4,-0.16666666666666666,0.1391941391941392,4,-0.21805792163543442,0.5494505494505495,0.384,-0.3706293706293706,-0.5106382978723404,0.0,1.0,1.0,0.0,0
5,-0.22916666666666666,-0.03663003663003663,18,0.17035775127768313,0.02197802197802198,0.064,-0.36363636363636365,0.19148936170212766,0.0,1.0,1.0,0.0,0
1,0.6875,0.6153846153846154,12,0.1839863713798978,1.0769230769230769,1.776,1.2097902097902098,0.7872340425531915,0.0,1.0,0.0,1.0,0
3,-0.5833333333333334,-0.5714285714285714,10,-0.6303236797274276,-0.3076923076923077,-0.16,-0.5804195804195804,-0.6595744680851063,1.0,0.0,1.0,0.0,1
1,0.5,0.10256410256410256,10,-0.21124361158432708,1.1758241758241759,0.128,0.5454545454545454,0.1276595744680851,1.0,0.0,1.0,0.0,1
3,-0.7708333333333334,-0.8351648351648352,8,0.5110732538330494,-0.37362637362637363,-0.272,-0.7692307692307693,-0.5319148936170213,1.0,0.0,1.0,0.0,0
5,0.3958333333333333,0.2783882783882784,12,-0.282793867120954,-0.0989010989010989,1.312,0.16783216783216784,-0.14893617021276595,1.0,0.0,1.0,0.0,1
1,-0.3541666666666667,-0.5421245421245421,8,0.47018739352640543,-0.14285714285714285,0.464,-0.21678321678321677,-0.1276595744680851,0.0,1.0,0.0,1.0,0
4,-0.5416666666666666,-0.4835164835164835,8,-0.4735945485519591,-0.17582417582417584,-0.112,-0.3916083916083916,-0.3191489361702128,1.0,0.0,0.0,1.0,1
0,0.125,0.07326007326007326,16,0.4735945485519591,-0.5384615384615384,0.336,-0.22377622377622378,0.48936170212765956,0.0,1.0,1.0,0.0,0
3,-0.5625,-0.46886446886446886,10,-0.2453151618398637,0.13186813186813187,-0.288,-0.6223776223776224,-0.5319148936170213,0.0,1.0,1.0,0.0,1
5,-0.10416666666666667,-0.2271062271062271,16,0.22146507666098808,0.0989010989010989,-0.096,-0.3076923076923077,0.2127659574468085,0.0,1.0,1.0,0.0,0
1,0.125,0.5274725274725275,18,0.1839863713798978,0.9340659340659341,-0.08,0.5034965034965035,-0.2765957446808511,0.0,1.0,1.0,0.0,0
2,-0.5625,-0.5201465201465202,4,0.8449744463373083,-0.27472527472527475,-0.48,-0.6293706293706294,-0.44680851063829785,1.0,0.0,0.0,1.0,0
0,-0.3333333333333333,-0.2783882783882784,14,0.8006814310051107,-0.0989010989010989,0.496,-0.04895104895104895,-0.5957446808510638,1.0,0.0,0.0,1.0,0
3,0.7708333333333334,1.1428571428571428,8,0.013628620102214651,0.8791208791208791,1.44,0.4825174825174825,0.2978723404255319,1.0,0.0,0.0,1.0,0
2,0.75,0.5934065934065934,4,-0.8109028960817717,0.2857142857142857,1.776,1.0909090909090908,0.574468085106383,0.0,1.0,1.0,0.0,1
3,-0.0625,-0.029304029304029304,12,-0.797274275979557,-0.26373626373626374,-0.56,-0.04195804195804196,-0.3191489361702128,0.0,1.0,0.0,1.0,1
4,0.375,-0.05860805860805861,16,0.38160136286201024,-0.38461538461538464,0.384,0.4405594405594406,0.7872340425531915,1.0,0.0,0.0,1.0,0
4,0.9791666666666666,0.673992673992674,8,0.10562180579216354,0.7912087912087912,0.896,1.6083916083916083,0.3404255319148936,0.0,1.0,0.0,1.0,0
5,0.9375,1.098901098901099,4,-0.534923339011925,1.901098901098901,-0.032,1.5384615384615385,1.851063829787234,0.0,1.0,0.0,1.0,0
4,0.1875,-0.10256410256410256,6,-0.504258943781942,0.18681318681318682,0.352,0.13286713286713286,0.5531914893617021,0.0,1.0,0.0,1.0,1
5,0.4583333333333333,0.5787545787545788,2,0.82793867120954,0.46153846153846156,0.16,0.3986013986013986,0.2553191489361702,0.0,1.0,0.0,1.0,0
2,-0.9791666666666666,-0.967032967032967,2,-0.4190800681431005,-0.5934065934065934,-0.48,-0.9090909090909091,-0.9148936170212766,0.0,1.0,0.0,1.0,0
0,0.7083333333333334,1.413919413919414,4,0.21124361158432708,0.31868131868131866,1.456,0.23076923076923078,0.0,0.0,1.0,1.0,0.0,0
2,-0.8125,-0.7692307692307693,8,-0.36115843270868825,-0.31868131868131866,-0.48,-0.7622377622377622,-0.6808510638297872,0.0,1.0,1.0,0.0,1
0,0.6041666666666666,1.1135531135531136,12,0.45315161839863716,-0.5494505494505495,1.92,1.132867132867133,0.8297872340425532,1.0,0.0,1.0,0.0,0
4,0.375,0.007326007326007326,2,-0.3645655877342419,0.7032967032967034,0.528,0.06293706293706294,-0.10638297872340426,1.0,0.0,1.0,0.0,1
0,0.8333333333333334,1.1355311355311355,8,-0.9574105621805792,2.2637362637362637,0.928,0.2937062937062937,0.2978723404255319,0.0,1.0,1.0,0.0,1
3,0.5,0.5567765567765568,8,0.47018739352640543,0.10989010989010989,0.512,0.2097902097902098,1.3829787234042554,1.0,0.0,1.0,0.0,0
2,-0.20833333333333334,0.11721611721611722,6,-0.19420783645655879,-0.23076923076923078,-0.096,0.03496503496503497,-0.1702127659574468,0.0,1.0,1.0,0.0,1
0,-0.020833333333333332,-0.014652014652014652,4,0.9233390119250426,-0.2857142857142857,0.896,-0.03496503496503497,-0.1276595744680851,1.0,0.0,1.0,0.0,0
2,0.6875,0.8278388278388278,16,0.06132879045996593,0.32967032967032966,1.552,1.3216783216783217,-0.06382978723404255,0.0,1.0,1.0,0.0,0
0,0.8125,1.3553113553113554,20,0.4463373083475298,-0.3076923076923077,0.352,0.7482517482517482,1.2340425531914894,1.0,0.0,0.0,1.0,0
2,0.0,0.32967032967032966,8,-0.49744463373083475,0.8351648351648352,0.224,0.1258741258741259,0.6595744680851063,1.0,0.0,1.0,0.0,1
5,-0.7916666666666666,-0.7545787545787546,2,-0.027257240204429302,-0.4725274725274725,-0.512,-0.8181818181818182,-0.6382978723404256,1.0,0.0,0.0,1.0,0
1,-0.8333333333333334,-0.8131868131868132,8,-0.13969335604770017,-0.3626373626373626,-0.4,-0.7972027972027972,-0.851063829787234,1.0,0.0,1.0,0.0,0
3,-0.3125,-0.2857142857142857,16,-0.9914821124361158,-0.3626373626373626,-0.336,-0.1048951048951049,0.14893617021276595,1.0,0.0,0.0,1.0,1
4,-0.75,-0.8205128205128205,10,0.596252129471891,-0.1978021978021978,-0.544,-0.7412587412587412,-0.48936170212765956,1.0,0.0,1.0,0.0,0
5,-0.9375,-0.9597069597069597,14,-0.20442930153321975,-0.5824175824175825,-0.448,-0.8741258741258742,-0.8936170212765957,0.0,1.0,1.0,0.0,1
4,-0.25,-0.02197802197802198,20,-0.4293015332197615,-0.5054945054945055,0.144,-0.38461538461538464,-0.3404255319148936,1.0,0.0,0.0,1.0,1
5,-0.3958333333333333,-0.20512820512820512,16,-0.12947189097103917,0.27472527472527475,-0.16,-0.3776223776223776,-0.574468085106383,0.0,1.0,0.0,1.0,0
4,-0.9583333333333334,-0.9816849816849816,4,0.0817717206132879,-0.6153846153846154,-0.512,-0.8951048951048951,-0.8085106382978723,1.0,0.0,0.0,1.0,0
1,0.0625,0.4468864468864469,8,0.5110732538330494,-0.4065934065934066,-0.464,0.3076923076923077,-0.19148936170212766,0.0,1.0,0.0,1.0,0
4,0.625,0.3516483516483517,6,-0.8756388415672913,0.24175824175824176,0.896,1.027972027972028,0.0,0.0,1.0,0.0,1.0,1
4,-0.6875,-0.7692307692307693,8,0.5928449744463373,-0.37362637362637363,-0.192,-0.7692307692307693,-0.5531914893617021,1.0,0.0,1.0,0.0,0
1,0.6458333333333334,0.21245421245421245,4,0.020442930153321975,-0.12087912087912088,0.304,0.6643356643356644,0.6808510638297872,1.0,0.0,1.0,0.0,0
1,-0.5,-0.38095238095238093,18,0.3441226575809199,-0.03296703296703297,-0.224,-0.5734265734265734,-0.44680851063829785,0.0,1.0,1.0,0.0,0
1,-0.3125,-0.08791208791208792,16,0.4395229982964225,-0.04395604395604396,0.48,-0.5104895104895105,-0.2553191489361702,0.0,1.0,0.0,1.0,0
0,0.6666666666666666,0.3516483516483517,18,0.1567291311754685,-0.34065934065934067,1.984,0.6783216783216783,1.446808510638298,1.0,0.0,1.0,0.0,0
3,0.20833333333333334,0.6007326007326007,18,0.1260647359454855,1.2307692307692308,0.576,0.34965034965034963,0.3191489361702128,0.0,1.0,0.0,1.0,0
2,0.5625,0.7912087912087912,10,-0.30664395229982966,1.8131868131868132,-0.496,0.6223776223776224,1.127659574468085,1.0,0.0,0.0,1.0,1
0,0.5625,0.32234432234432236,12,-0.919931856899489,1.0769230769230769,1.792,1.118881118881119,1.0851063829787233,0.0,1.0,0.0,1.0,1
5,0.8958333333333334,0.9743589743589743,4,0.909710391822828,-0.4945054945054945,-0.56,1.0419580419580419,1.2553191489361701,1.0,0.0,1.0,0.0,0
2,-0.8333333333333334,-0.9084249084249084,4,0.9233390119250426,-0.4065934065934066,-0.384,-0.8741258741258742,-0.7659574468085106,0.0,1.0,0.0,1.0,0
0,-0.4375,-0.5567765567765568,12,-0.6609880749574105,0.08791208791208792,0.192,-0.46153846153846156,-0.2127659574468085,0.0,1.0,1.0,0.0,1
2,-0.625,-0.6959706959706959,12,0.24190800681431004,-0.37362637362637363,-0.08,-0.5734265734265734,-0.44680851063829785,0.0,1.0,1.0,0.0,0
1,-0.14583333333333334,-0.2783882783882784,12,0.24190800681431004,0.43956043956043955,-0.16,0.18181818181818182,0.1702127659574468,1.0,0.0,1.0,0.0,0
4,-0.20833333333333334,-0.08058608058608059,18,-0.3850085178875639,-0.0989010989010989,0.4,-0.04895104895104895,-0.5319148936170213,0.0,1.0,1.0,0.0,1
4,-0.7708333333333334,-0.8571428571428571,6,0.4088586030664395,-0.1978021978021978,-0.592,-0.6923076923076923,-0.6170212765957447,1.0,0.0,0.0,1.0,0
4,-0.25,-0.4175824175824176,10,0.21124361158432708,0.4065934065934066,0.048,-0.3776223776223776,0.1702127659574468,0.0,1.0,0.0,1.0,0
1,0.4375,0.989010989010989,14,0.5587734241908007,0.4835164835164835,1.072,0.9020979020979021,-0.10638297872340426,0.0,1.0,1.0,0.0,0
5,0.9583333333333334,1.5970695970695972,16,-0.2010221465076661,-0.23076923076923078,1.808,1.167832167832168,0.14893617021276595,0.0,1.0,0.0,1.0,1
0,-0.9583333333333334,-0.9377289377289377,2,0.1635434412265758,-0.5384615384615384,-0.592,-0.9020979020979021,-0.9148936170212766,0.0,1.0,1.0,0.0,0
1,-1.0,-1.0183150183150182,10,0.4838160136286201,-0.6153846153846154,-0.592,-0.958041958041958,-0.9361702127659575,0.0,1.0,1.0,0.0,0
3,0.6041666666666666,0.8571428571428571,12,-0.43270868824531517,1.7692307692307692,0.464,0.1258741258741259,0.9574468085106383,1.0,0.0,0.0,1.0,1
0,-0.10416666666666667,0.014652014652014652,6,-0.5792163543441227,0.7142857142857143,0.144,-0.24475524475524477,0.46808510638297873,0.0,1.0,0.0,1.0,1
2,0.041666666666666664,-0.27106227106227104,6,0.14991482112436116,0.989010989010989,-0.032,0.2867132867132867,-0.2765957446808511,0.0,1.0,1.0,0.0,0
0,-0.1875,0.13186813186813187,20,-0.21805792163543442,0.42857142857142855,-0.256,-0.22377622377622378,-0.2978723404255319,0.0,1.0,0.0,1.0,1
5,0.2916666666666667,0.7472527472527473,8,0.5996592844974447,0.15384615384615385,0.944,0.07692307692307693,0.9148936170212766,1.0,0.0,1.0,0.0,0
3,0.8958333333333334,0.43223443223443225,6,0.14310051107325383,1.2967032967032968,1.488,0.6923076923076923,1.2127659574468086,1.0,0.0,0.0,1.0,0
4,-0.6458333333333334,-0.5201465201465202,14,0.8654173764906303,-0.14285714285714285,-0.352,-0.7272727272727273,-0.5106382978723404,1.0,0.0,1.0,0.0,0
3,0.2708333333333333,0.717948717948718,4,-0.4088586030664395,0.24175824175824176,-0.208,0.3146853146853147,0.0,0.0,1.0,1.0,0.0,0
0,1.0,0.9084249084249084,16,-0.1260647359454855,-0.23076923076923078,2.176,1.5594405594405594,1.4893617021276595,0.0,1.0,1.0,0.0,0
5,0.14583333333333334,0.5567765567765568,16,0.9574105621805792,-0.4835164835164835,0.176,0.34265734265734266,0.851063829787234,0.0,1.0,1.0,0.0,0
3,0.0,0.17582417582417584,10,-0.4293015332197615,-0.42857142857142855,-0.064,-0.06293706293706294,0.3829787234042553,1.0,0.0,0.0,1.0,1
5,-0.08333333333333333,-0.2857142857142857,10,0.6507666098807495,0.01098901098901099,0.032,0.1258741258741259,-0.02127659574468085,0.0,1.0,1.0,0.0,0
1,-0.7083333333333334,-0.5787545787545788,16,-0.22487223168654175,-0.14285714285714285,-0.128,-0.7762237762237763,-0.723404255319149,1.0,0.0,1.0,0.0,1
1,0.22916666666666666,0.26373626373626374,18,-0.9505962521294719,-0.27472527472527475,1.328,0.32167832167832167,-0.23404255319148937,0.0,1.0,1.0,0.0,1
4,0.4583333333333333,0.608058608058608,12,0.8347529812606473,0.07692307692307693,-0.128,0.972027972027972,-0.0851063829787234,0.0,1.0,0.0,1.0,0
4,0.125,-0.014652014652014652,12,0.14310051107325383,0.978021978021978,0.784,-0.11888111888111888,0.0425531914893617,0.0,1.0,0.0,1.0,0
3,0.3541666666666667,0.9010989010989011,16,0.7325383304940375,1.0,1.072,0.8181818181818182,0.5957446808510638,0.0,1.0,0.0,1.0,0
0,-0.4791666666666667,-0.3443223443223443,8,0.4735945485519591,-0.07692307692307693,-0.384,-0.5524475524475524,-0.5957446808510638,0.0,1.0,1.0,0.0,0
4,0.8125,0.5054945054945055,14,-0.32367972742759793,1.2087912087912087,2.176,0.6783216783216783,1.8297872340425532,0.0,1.0,0.0,1.0,1
1,-1.0208333333333333,-1.0476190476190477,12,0.3202725724020443,-0.5494505494505495,-0.544,-0.972027972027972,-0.9361702127659575,1.0,0.0,1.0,0.0,0
0,-1.0208333333333333,-1.032967032967033,20,0.04088586030664395,-0.5604395604395604,-0.56,-0.9790209790209791,-0.9148936170212766,0.0,1.0,1.0,0.0,0
3,0.7083333333333334,1.1868131868131868,14,0.4838160136286201,0.5934065934065934,0.72,0.3356643356643357,0.574468085106383,0.0,1.0,1.0,0.0,0
3,-0.3333333333333333,-0.32234432234432236,12,0.14310051107325383,0.5274725274725275,0.32,-0.32167832167832167,-0.44680851063829785,1.0,0.0,0.0,1.0,0
0,0.2708333333333333,0.5347985347985348,12,0.42248722316865417,1.0769230769230769,1.024,0.6573426573426573,0.1702127659574468,1.0,0.0,0.0,1.0,0
1,0.4791666666666667,0.24175824175824176,6,-0.48722316865417375,-0.32967032967032966,-0.384,0.7902097902097902,0.10638297872340426,1.0,0.0,1.0,0.0,1
1,0.22916666666666666,0.358974358974359,12,0.8245315161839863,0.38461538461538464,-0.128,0.04895104895104895,-0.10638297872340426,1.0,0.0,1.0,0.0,0
0,-0.16666666666666666,0.17582417582417584,8,0.054514480408858604,-0.16483516483516483,0.464,0.17482517482517482,-0.1276595744680851,0.0,1.0,1.0,0.0,0
5,-0.2916666666666667,-0.5347985347985348,18,-0.899488926746167,0.4065934065934066,-0.576,-0.04895104895104895,0.1702127659574468,1.0,0.0,1.0,0.0,1
3,0.5833333333333334,1.0695970695970696,4,-0.6950596252129472,1.934065934065934,0.288,1.0909090909090908,0.5106382978723404,1.0,0.0,0.0,1.0,0
1,-0.4791666666666667,-0.40293040293040294,12,-0.5689948892674617,-0.21978021978021978,-0.512,-0.4755244755244755,-0.19148936170212766,0.0,1.0,1.0,0.0,1
0,0.375,0.4468864468864469,16,0.8654173764906303,1.2637362637362637,1.6,0.0,0.9148936170212766,1.0,0.0,1.0,0.0,0
1,0.25,0.26373626373626374,18,0.838160136286201,-0.14285714285714285,0.336,0.06293706293706294,0.14893617021276595,1.0,0.0,1.0,0.0,0
0,-0.22916666666666666,-0.2271062271062271,8,-0.575809199318569,-0.12087912087912088,-0.144,-0.43356643356643354,0.2978723404255319,1.0,0.0,1.0,0.0,1
1,-0.20833333333333334,-0.17582417582417584,6,-0.848381601362862,0.18681318681318682,0.304,0.11888111888111888,-0.2127659574468085,0.0,1.0,1.0,0.0,1
1,-0.7291666666666666,-0.673992673992674,12,0.3543441226575809,-0.5494505494505495,-0.32,-0.5874125874125874,-0.7872340425531915,1.0,0.0,1.0,0.0,0
0,-0.3333333333333333,-0.336996336996337,14,0.36115843270868825,-0.03296703296703297,-0.304,-0.3776223776223776,0.10638297872340426,1.0,0.0,0.0,1.0,0
2,-0.10416666666666667,0.15384615384615385,2,0.6235093696763203,-0.5934065934065934,0.352,-0.04895104895104895,0.3404255319148936,0.0,1.0,1.0,0.0,0
2,-0.125,-0.15384615384615385,12,-0.6303236797274276,-0.5714285714285714,0.096,-0.15384615384615385,-0.0425531914893617,0.0,1.0,0.0,1.0,1
3,-0.3958333333333333,-0.43956043956043955,2,-0.5996592844974447,-0.18681318681318682,-0.304,-0.5244755244755245,0.0425531914893617,1.0,0.0,0.0,1.0,1
0,0.4375,0.38095238095238093,12,0.18739352640545145,0.7802197802197802,0.704,0.7272727272727273,0.5957446808510638,0.0,1.0,0.0,1.0,0
1,-0.20833333333333334,-0.2564102564102564,6,-0.6746166950596252,0.7032967032967034,-0.128,-0.3916083916083916,0.2978723404255319,0.0,1.0,1.0,0.0,1
4,0.8541666666666666,0.7912087912087912,14,0.5519591141396933,1.7142857142857142,0.464,0.7342657342657343,0.23404255319148937,1.0,0.0,0.0,1.0,0
4,-1.0208333333333333,-1.032967032967033,16,0.5519591141396933,-0.5494505494505495,-0.576,-0.9790209790209791,-0.9361702127659575,0.0,1.0,1.0,0.0,0
0,0.375,0.29304029304029305,10,-0.9301533219761499,1.5384615384615385,0.912,0.1258741258741259,0.0,1.0,0.0,0.0,1.0,1
5,-0.9375,-0.9010989010989011,4,-0.8722316865417377,-0.6153846153846154,-0.592,-0.8881118881118881,-0.9148936170212766,0.0,1.0,1.0,0.0,1
5,0.5416666666666666,0.4175824175824176,12,0.6916524701873935,1.7252747252747254,1.536,0.3006993006993007,1.0851063829787233,0.0,1.0,1.0,0.0,0
4,-0.6458333333333334,-0.6886446886446886,16,0.4122657580919932,-0.04395604395604396,0.016,-0.6993006993006993,-0.3617021276595745,0.0,1.0,0.0,1.0,0
4,-0.4166666666666667,-0.47619047619047616,12,0.43270868824531517,0.07692307692307693,0.128,-0.3916083916083916,0.0,1.0,0.0,0.0,1.0,0
1,0.020833333333333332,0.43223443223443225,10,-0.6678023850085179,-0.4945054945054945,-0.048,0.2517482517482518,-0.14893617021276595,0.0,1.0,0.0,1.0,1
5,-0.3958333333333333,-0.17582417582417584,6,-0.3747870528109029,0.23076923076923078,0.4,-0.5524475524475524,-0.5106382978723404,1.0,0.0,1.0,0.0,1
1,-0.7291666666666666,-0.608058608058608,2,0.4020442930153322,-0.2857142857142857,-0.496,-0.6573426573426573,-0.7659574468085106,1.0,0.0,1.0,0.0,0
0,-0.6875,-0.7619047619047619,6,0.7938671209540034,-0.4725274725274725,-0.288,-0.5454545454545454,-0.5319148936170213,0.0,1.0,1.0,0.0,0
2,-0.7291666666666666,-0.7912087912087912,10,0.797274275979557,-0.1978021978021978,-0.416,-0.6363636363636364,-0.6170212765957447,1.0,0.0,1.0,0.0,0
1,-1.0208333333333333,-1.0402930402930404,18,0.8722316865417377,-0.5824175824175825,-0.576,-0.993006993006993,-0.9148936170212766,1.0,0.0,0.0,1.0,0
4,-0.08333333333333333,-0.37362637362637363,18,0.9301533219761499,0.6813186813186813,0.464,0.23776223776223776,-0.0851063829787234,1.0,0.0,0.0,1.0,0
0,-0.5833333333333334,-0.63003663003663,16,0.5212947189097104,-0.2967032967032967,-0.256,-0.4965034965034965,-0.7021276595744681,0.0,1.0,0.0,1.0,0
2,-0.16666666666666666,-0.3516483516483517,2,-0.3543441226575809,-0.13186813186813187,0.128,-0.13986013986013987,0.1276595744680851,1.0,0.0,1.0,0.0,1
4,0.2708333333333333,0.5201465201465202,10,-0.7461669505962522,1.1978021978021978,0.72,0.03496503496503497,0.2553191489361702,1.0,0.0,0.0,1.0,1
0,-0.2916666666666667,-0.1391941391941392,14,0.6609880749574105,-0.4725274725274725,-0.416,-0.16083916083916083,-0.1702127659574468,0.0,1.0,1.0,0.0,0
3,0.3541666666666667,0.1684981684981685,18,0.08517887563884156,-0.21978021978021978,-0.448,0.06993006993006994,0.0851063829787234,0.0,1.0,0.0,1.0,0
3,0.375,0.13186813186813187,4,0.626916524701874,0.6043956043956044,0.384,0.8251748251748252,-0.14893617021276595,1.0,0.0,0.0,1.0,0
2,0.6666666666666666,0.9743589743589743,18,0.807495741056218,0.7692307692307693,-0.032,0.3146853146853147,1.0,1.0,0.0,0.0,1.0,0
4,0.6666666666666666,0.7912087912087912,4,0.07155025553662692,1.901098901098901,0.048,0.7132867132867133,0.19148936170212766,1.0,0.0,0.0,1.0,0
0,-0.7708333333333334,-0.8717948717948718,2,0.1567291311754685,-0.32967032967032966,-0.432,-0.6363636363636364,-0.723404255319149,1.0,0.0,1.0,0.0,0
3,0.6666666666666666,0.8278388278388278,8,0.31686541737649065,0.967032967032967,1.36,0.6223776223776224,0.5531914893617021,0.0,1.0,0.0,1.0,0
5,0.8125,0.8278388278388278,4,-0.22146507666098808,0.6043956043956044,1.184,1.167832167832168,0.7659574468085106,1.0,0.0,1.0,0.0,1
4,0.7291666666666666,0.4981684981684982,14,-0.43270868824531517,0.06593406593406594,-0.16,0.9370629370629371,1.7659574468085106,0.0,1.0,0.0,1.0,1
5,-1.0208333333333333,-1.0476190476190477,10,0.3441226575809199,-0.5604395604395604,-0.576,-0.965034965034965,-0.9148936170212766,0.0,1.0,0.0,1.0,0
3,0.625,0.5641025641025641,10,0.282793867120954,1.6263736263736264,0.8,0.32167832167832167,0.3617021276595745,0.0,1.0,1.0,0.0,0
2,-1.0,-0.989010989010989,2,0.3373083475298126,-0.5824175824175825,-0.56,-0.986013986013986,-0.9148936170212766,0.0,1.0,0.0,1.0,0
4,-0.7916666666666666,-0.7838827838827839,16,-0.1260647359454855,-0.5384615384615384,-0.56,-0.7832167832167832,-0.6170212765957447,1.0,0.0,0.0,1.0,0
0,-0.6666666666666666,-0.7692307692307693,18,0.6746166950596252,-0.5714285714285714,-0.464,-0.6853146853146853,-0.7021276595744681,0.0,1.0,1.0,0.0,0
0,-0.5,-0.29304029304029305,6,-0.04088586030664395,-0.4725274725274725,-0.16,-0.32867132867132864,-0.574468085106383,1.0,0.0,1.0,0.0,0
5,0.4583333333333333,0.30036630036630035,16,0.7155025553662692,0.10989010989010989,0.72,0.3776223776223776,0.2765957446808511,1.0,0.0,0.0,1.0,0
3,-0.4375,-0.5201465201465202,6,0.9471890971039182,-0.46153846153846156,0.128,-0.5944055944055944,-0.46808510638297873,1.0,0.0,0.0,1.0,0
3,-0.20833333333333334,-0.46153846153846156,16,-0.858603066439523,0.04395604395604396,-0.576,-0.24475524475524477,-0.48936170212765956,1.0,0.0,0.0,1.0,1
5,0.9583333333333334,0.73992673992674,18,0.15332197614991483,1.043956043956044,-0.496,0.7412587412587412,0.48936170212765956,1.0,0.0,0.0,1.0,0
0,-0.4583333333333333,-0.5201465201465202,18,0.303236797274276,-0.26373626373626374,-0.544,-0.4965034965034965,-0.10638297872340426,1.0,0.0,0.0,1.0,0
2,-0.6666666666666666,-0.6886446886446886,6,0.9982964224872232,-0.14285714285714285,-0.576,-0.5874125874125874,-0.44680851063829785,1.0,0.0,1.0,0.0,0
2,0.9583333333333334,1.4578754578754578,10,0.1567291311754685,0.5494505494505495,0.624,0.7132867132867133,0.2978723404255319,1.0,0.0,1.0,0.0,0
0,0.020833333333333332,0.23443223443223443,18,-0.15332197614991483,0.2967032967032967,0.272,-0.11188811188811189,-0.2978723404255319,1.0,0.0,1.0,0.0,0
0,0.4791666666666667,0.7985347985347986,6,-0.47700170357751276,-0.3626373626373626,0.304,0.8531468531468531,0.8297872340425532,0.0,1.0,1.0,0.0,1
2,0.08333333333333333,-0.19047619047619047,2,-0.12265758091993186,0.17582417582417584,0.16,-0.21678321678321677,0.5319148936170213,1.0,0.0,0.0,1.0,0
3,0.6041666666666666,1.0402930402930404,10,-0.0919931856899489,1.4505494505494505,0.608,0.11888111888111888,1.574468085106383,0.0,1.0,0.0,1.0,0
4,-0.20833333333333334,-0.3076923076923077,12,0.42248722316865417,0.6923076923076923,0.352,0.1258741258741259,-0.02127659574468085,1.0,0.0,0.0,1.0,0
2,-0.4583333333333333,-0.24175824175824176,12,0.8040885860306644,-0.5384615384615384,0.224,-0.45454545454545453,-0.40425531914893614,1.0,0.0,1.0,0.0,0
3,-0.3958333333333333,-0.5421245421245421,6,0.42589437819420783,-0.08791208791208792,-0.272,-0.46153846153846156,0.02127659574468085,0.0,1.0,0.0,1.0,0
2,-0.4375,-0.5494505494505495,4,0.7359454855195912,-0.02197802197802198,0.176,-0.6013986013986014,-0.5106382978723404,0.0,1.0,0.0,1.0,0
2,-0.8541666666666666,-0.7985347985347986,18,0.9846678023850085,-0.37362637362637363,-0.464,-0.8111888111888111,-0.851063829787234,1.0,0.0,1.0,0.0,0
